"","created_at","text","id"
"1175",2018-08-18 13:39:28,"the economy is stronger and better than ever before. importantly, there remains tremendous potential - it will only get better with time!",1175
"1176",2018-08-18 13:34:49,"great job  rachel campos-duffy on @foxandfriends.",1176
"1177",2018-08-18 13:12:43,"has anyone looked at the mistakes that john brennan made while serving as cia director? he will go down as easily the worst in history &amp; since getting out, he has become nothing less than a loudmouth, partisan, political hack who cannot be trusted with the secrets to our country!",1177
"1178",2018-08-18 13:06:30,"https://t.co/5kir5eggbp",1178
"1179",2018-08-18 11:46:14,"all of the fools that are so focused on looking only at russia should start also looking in another direction, china. but in the end, if we are smart, tough and well prepared, we will get along with everyone!",1179
"1180",2018-08-18 11:40:11,"....too many voices are being destroyed, some good &amp; some bad, and that cannot be allowed to happen. who is making the choices, because i can already tell you that too many mistakes are being made. let everybody participate, good &amp; bad, and we will all just have to figure it out!",1180
"1181",2018-08-18 11:32:17,".....censorship is a very dangerous thing &amp; absolutely impossible to police. if you are weeding out fake news, there is nothing so fake as cnn &amp; msnbc, &amp; yet i do not ask that their sick behavior be removed. i get used to it and watch with a grain of salt, or don’t watch at all..",1181
"1182",2018-08-18 11:23:00,"social media is totally discriminating against republican/conservative voices. speaking loudly and clearly for the trump administration, we won’t let that happen. they are closing down the opinions of many people on the right, while at the same time doing nothing to others.......",1182
"1183",2018-08-18 01:47:44,"....financial gain is a federal gratuity statute violation, bribery statute violation, honest services violation....all major crimes....because the doj is run by blank jeff sessions......”  gregg jarrett.  so when does mueller do what must be done? probably never! @foxnews",1183
"1184",2018-08-18 01:46:26,"“bruce ohr of doj is in legal jeopardy, it’s astonishing that he’s still employed. bruce &amp; nelly ohr’s bank account is getting fatter &amp; fatter because of the dossier that they are both peddling. he doesn’t disclose it under fed regs. using your federal office for personal.......",1184
"1185",2018-08-17 22:29:15,"“fox news has learned that bruce ohr wrote christopher steele following the firing of james comey saying that he was afraid the anti-trump russia probe will be exposed.”  charles payne  @foxbusiness   how much more does mueller have to see? they have blinders on - rigged!",1185
"1186",2018-08-17 21:25:20,"https://t.co/tmicruv9uo",1186
"1187",2018-08-17 19:25:53,"...i say andrew’s was a bigger and more incompetent blunder. he should easily win his race against a super liberal actress, but his political career is over!",1187
"1188",2018-08-17 19:25:52,"which is worse, hightax andrew cuomo's statement, “we’re not going to make america great again, it was never that great” or hillary clinton’s “deplorables” statement...",1188
"1189",2018-08-17 14:17:03,"when a politician admits that “we’re not going to make america great again,” there doesn’t seem to be much reason to ever vote for him. this could be a career threatening statement by andrew cuomo, with many wanting him to resign-he will get higher ratings than his brother chris!",1189
"1190",2018-08-17 14:10:25,"wow! big pushback on governor andrew cuomo of new york for his really dumb statement about america’s lack of greatness. i have already made america great again, just look at the markets, jobs, military- setting records, and we will do even better. andrew “choked” badly, mistake!",1190
"1191",2018-08-17 12:38:52,"the u.s. has more than double the growth rate than it had 18 months ago.",1191
"1192",2018-08-17 12:29:24,"just announced, youth unemployment is at a 50 year low!  @foxandfriends",1192
"1193",2018-08-17 12:10:05,"....attend the big parade already scheduled at andrews air force base on a different date, &amp; go to the paris parade, celebrating the end of the war, on november 11th. maybe we will do something next year in d.c. when the cost comes way down. now we can buy some more jet fighters!",1193
"1194",2018-08-17 11:57:56,"the local politicians who run washington, d.c. (poorly) know a windfall when they see it. when asked to give us a price for holding a great celebratory military parade, they wanted a number so ridiculously high that i cancelled it. never let someone hold you up! i will instead...",1194
"1195",2018-08-17 11:44:01,"how does a politician, cuomo, known for pushing people and businesses out of his state, not to mention having the highest taxes in the u.s., survive making the statement, we’re not going to make america great again, it was never that great? which section of the sentence is worse?",1195
"1196",2018-08-17 11:30:55,"in speaking with some of the world’s top business leaders i asked what it is that would make business (jobs) even better in the u.s. “stop quarterly reporting &amp; go to a six month system,” said one. that would allow greater flexibility &amp; save money. i have asked the sec to study!",1196
"1197",2018-08-17 02:04:03,".....released in 2017. if his statement is based on intelligence he has seen since leaving office, it constitutes an intelligence breach......”  richard burr (r-nc) senate intel cmte chair  @loudobbs",1197
"1198",2018-08-17 01:54:54,"“director brennan’s recent statements purport to know as fact that the trump campaign colluded with a foreign power. if director brennan’s statement is based on intelligence he received while leading the cia, why didn’t he include it in the intelligence community assessment......",1198
"1199",2018-08-17 01:49:11,"“....an incredibly corrupt fbi &amp; doj trying to steer the outcome of a presidential election. brennan has gone off the deep end, he’s disgraced and discredited himself. his conduct has been outrageous.” chris farrell, judicial watch.",1199
"1200",2018-08-17 00:56:42,"how can “senator” richard blumenthal, who went around for twenty years as a connecticut politician bragging that he was a great marine war hero in vietnam (then got caught and sobbingly admitted he was neither a marine nor ever in vietnam), pass judgement on anyone? loser!",1200
"1201",2018-08-17 00:45:22,".@tuckercarlson speaking of john brennan: “how did somebody so obviously limited intellectually get to be cia director in the first place?” now that is a really good question! then followed by “richard blumenthal of connecticut is a fake war hero...” so true, a total fake!",1201
"1202",2018-08-16 23:53:55,"“very concerned about comey’s firing, afraid they will be exposed,” said bruce ohr. doj’s emails &amp; notes show bruce ohr’s connection to (phony &amp; discredited) trump dossier. a creep thinking he would get caught in a dishonest act. rigged witch hunt!",1202
"1203",2018-08-16 23:45:01,"“while steele shopped the document to multiple media outlets, he also asked for help with a russian oligarch.”  catherine herridge of @foxnews  @loudobbs  in other words, they were colluding with russia!",1203
